GeneSymbol,EntrezID
HMGA2,8091
IRAK3,11213
HELB,92797
CAND1,55832
DYRK2,8445
RAP1B,5908
NUP107,57122
SLC35E3,55508
MDM2,4193
CPSF6,11052
LYZ,4069
YEATS4,8089
FRS2,10818
CCT2,10576
RAB3IP,117177
RAB3IP,117177
C12orf28,196446
CNOT2,4848
KCNMB4,27345
LGR5,8549
THAP2,83591
TMEM19,55266
RAB21,23011
TBC1D15,64786
TPH2,121278
TRHDE,29953
ATXN7L3B,552889
GLIPR1L1,256710
GLIPR1L2,144321
GLIPR1,11010
RWDD1,51389
ZDHHC17,23390
NAV3,89795
SYT1,6857
C12orf64,283310
MYF6,4618
MYF5,4617
ACSS3,79611
C12orf26,84190
TMTC2,160335
LRRIQ1,84125
ALX1,8092
NTS,4922
C12orf29,91298
TMTC3,160418
C12orf37,439916
PLEKHG7,440107
NUDT4,11163
MRPL42,28977
SOCS2,8835
CRADD,8738
PLXNC1,10154
VEZT,55591
METAP2,10988
SNRPF,6636
AMDHD1,144193
ELK3,2004
C12orf63,374467
NEDD1,121441
TMPO,7112
SLC25A3,5250
APAF1,317
FAM71C,196472
ACTR6,64431
SCYL2,55681
SLC17A8,246213
NR1H4,9971
GAS2L3,283431
ANO4,121601
UTP20,27340
SPIC,121599
MYBPC1,4604
CHPT1,56994
DRAM1,55332
C12orf48,55010
ASCL1,429
STAB2,55576
HSP90B1,7184
TDG,6996
PGAM1,5223
HCFC2,29915
TXNRD1,7296
RPL18AP3,390354
EID3,493861
CHST11,50515
KIAA1033,23325
C12orf75,387882
TCP11L2,255394
POLR3B,55703
RFX4,5992
RIC8B,55188
C12orf23,90488
BTBD11,121551
PWP1,11137
ASCL4,121549
WSCD2,9671
FICD,11153
ISCU,23479
DAO,1610
USP30,84749
UNG,7374
ACACB,32
MYO1H,283446
UBE3B,89910
MVK,4598
C12orf34,84915
TCHP,84260
ANKRD13A,88455
IFT81,28981
ATP2A2,488
C12orf24,29902
RAD9B,144715
TCTN1,79600
CCDC63,160762
SH2B3,10019
ACAD10,80724
ALDH2,217
MAPKAPK5,8550
ERP29,10961
TRAFD1,10906
PTPN11,5781
RPH3A,22895
OAS1,4938
OAS3,4940
OAS2,4939
DTX1,1840
C12orf52,84934
TPCN1,53373
PLBD2,196463
SDSL,113675
NCRNA00173,100287569
RNFT2,84900
FBXW8,26259
RFC5,5985
PEBP1,5037
SUDS3,64426
SRRM4,84530
HSPB8,26353
CCDC60,160777
PRKAB1,5564
CCDC64,92558
SIRT4,23409
COX6A1,1337
GATC,283459
DYNLL1,8655
RNF10,9921
CABP1,9478
MLEC,9761
UNC119B,84747
ACADS,35
HNF1A,6927
P2RX7,5027
P2RX4,5025
RNF34,80196
ORAI1,84876
PSMD9,5715
WDR66,144406
MLXIP,22877
LRRC43,254050
B3GNT4,79369
KNTC1,9735
DENR,8562
CCDC62,84660
HIP1R,9026
OGFOD2,79676
ARL6IP4,51329
C12orf65,91574
SETD8,387893
TMED2,10959
DDX55,57696
GTF2H3,2967
TCTN2,79867
ATP6V0A2,23545
DNAH10,196385
DNAH10,196385
ZNF664,144348
FAM101A,144347
BRI3BP,140707
AACS,65985
GLT1D1,144423
FZD10,11211
PIWIL1,9271
RAN,5901
GPR133,283383
SFSWAP,6433
MMP17,4326
ULK1,8408
PUS1,80324
EP400,57634
EP400NL,347918
FBRSL1,57666
NOC4L,79050
ZNF26,7574
P2RX2,22953
PXMP2,5827
PGAM5,192111
RPS11,6205
NHP2L1,4809
ZNF84,7637
ZNF140,7699
ZNF10,7556
FAM138A,645520
SLC6A12,6539
SLC6A13,6540
KDM5A,5927
NINJ2,4815
RAD52,5893
FBXL14,144699
CACNA2D4,93589
DCP1B,196513
NRIP2,83714
FOXM1,2305
EFCAB4B,84766
LOC100128816,100128816
PARP11,57097
FGF23,8074
FGF6,2251
C12orf4,57102
AKAP3,10566
FLJ44874,399990
ANO2,57101
VWF,7450
TNFRSF1A,7132
SCNN1A,6337
VAMP1,6843
MRPL51,51258
IFFO1,25900
NOP2,4839
CHD4,1108
LPAR5,57121
ACRBP,84519
ING4,51147
ZNF384,171017
C12orf53,196500
MLF2,8079
CDCA3,83461
SPSB2,84727
PHB2,11331
LPCAT3,10162
C1R,715
C1RL,51279
RBP5,83758
CD163L1,283316
CD163,9332
APOBEC1,339
GDF3,9573
CLEC4C,170482
SLC2A14,144195
SLC2A3,6515
C3AR1,719
POU5F1P3,642559
FAM90A1,55138
CLEC4E,26253
AICDA,57379
MFAP5,8076
M6PR,4074
A2M,2
C12orf33,253128
PZP,5858
PTMA,5757
KLRB1,3820
CLECL1,160365
CD69,969
CLEC2B,9976
CLEC2A,387836
CLEC1B,51266
FLJ46363,400002
CLEC1A,51267
CLEC7A,64581
OLR1,4973
KLRK1,22914
KLRC3,3823
KLRC1,3821
KLRAP1,10748
MAGOHB,55110
STYK1,55359
CSDA,8531
TAS2R7,50837
TAS2R8,50836
TAS2R9,50835
TAS2R10,50839
PRR4,11272
PRH1,5554
TAS2R13,50838
TAS2R14,50840
TAS2R50,259296
TAS2R20,259295
TAS2R19,259294
TAS2R31,259290
TAS2R46,259292
TAS2R43,259289
PRB4,5545
TAS2R42,353164
PRB3,5544
PRB1,5542
LRP6,4040
MANSC1,54682
DUSP16,80824
GPR19,2842
GPRC5D,55507
HEBP1,50865
GSG1,83445
C12orf36,283422
GRIN2B,2904
PLBD1,79887
GUCY2C,2984
HIST4H4,121504
WBP11,51729
ART4,420
MGP,4256
ERP27,121506
ARHGDIB,397
RERG,85004
EPS8,2059
LMO3,55885
RERGL,79785
PLCZ1,89869
SLCO1A2,6579
RECQL,5965
GYS2,2998
LDHB,3945
KCNJ8,3764
ABCC9,10060
ST8SIA1,6489
KIAA0528,9847
SOX5,6660
C12orf67,144360
BCAT1,586
CASC1,55259
KRAS,3845
IFLTD1,160492
BHLHE41,79365
ITPR2,3709
C12orf11,55726
TM7SF3,51768
PTHLH,5744
ERGIC2,51290
OVCH1,341350
TMTC1,83857
IPO8,10526
CAPRIN2,65981
OVOS2,144203
FAM60A,58516
DENND5B,160518
AMN1,196394
H3F3C,440093
YARS2,51067
PKP2,5318
SYT10,341359
CPNE8,144402
KIF21A,55605
ABCD2,225
SLC2A13,114134
GXYLT1,283464
YAF2,10138
ZCRB1,85437
PRICKLE1,144165
ADAMTS20,80070
PUS7L,83448
TWF1,5756
NELL2,4753
DBX2,440097
RACGAP1P,83956
PLEKHA8,84725
SRSF2IP,9169
SLC38A1,81539
SLC38A2,54407
SLC38A4,55089
AMIGO2,347902
RPAP3,79657
ENDOU,8909
RAPGEF3,10411
HDAC7,51564
VDR,7421
COL2A1,1280
SENP1,29843
ASB8,140461
OR10AD1,121275
ZNF641,121274
LALBA,3906
C12orf41,54934
CCNT1,904
ADCY6,112
DDX23,9416
RND1,27289
ARF3,377
FKBP11,51303
WNT10B,7480
PRKAG1,5571
MLL2,8085
RHEBL1,121268
TUBA1B,10376
DHH,50846
LMBR1L,55716
TUBA1A,7846
MCRS1,10445
FAM186B,84070
FMNL3,91010
NCKAP5L,57701
BCDIN3D,144233
FAIM2,23017
RACGAP1,29127
LASS5,91012
LIMA1,51474
SLC11A2,4891
CSRNP2,81566
TFCP2,7024
PHB,5245
SMAGP,57228
BIN2,51411
CELA1,1990
GALNT6,11226
KRT80,144501
KRT5,3852
KRT81,3887
KRT83,3889
KRT85,3891
KRT84,3890
KRT82,3888
KRT75,9119
KRT6B,3854
KRT6C,286887
KRT6A,3853
KRT8,3856
KRT71,112802
KRT74,121391
KRT72,140807
KRT73,319101
KRT2,3849
KRT1,3848
KRT77,374454
KRT76,51350
KRT3,3850
KRT4,3851
KRT79,338785
KRT78,196374
EIF4B,1975
SPRYD3,84926
CSAD,51380
ITGB7,3695
RARG,5916
AAAS,8086
SP7,121340
MAP3K12,7786
NPFF,8620
ATF7,11016
ATF7,11016
ATP5G2,517
CALCOCO1,57658
SMUG1,23583
CBX5,23468
NFE2,4778
GPR84,53831
ZNF385A,25946
ITGA5,3678
GTSF1,121355
PPP1R1A,5502
LACRT,90070
DCD,117159
KIAA0748,9840
PHC1,1911
ITGA7,3679
CD63,967
SARNP,84324
MMP19,4327
WIBG,84305
SILV,6490
RAB13,5872
SMARCC2,6601
RNF41,10193
ANKRD52,283373
CS,1431
CNPY2,10330
PAN2,9924
STAT2,6773
APOF,319
TIMELESS,8914
MIP,4284
GLS2,27165
BAZ2A,11176
ATP5B,506
PTGES3,10728
NACA,4666
PRIM1,5557
SDR9C7,121214
RDH16,8608
ZBTB39,9880
TAC3,6866
MYO1A,4640
STAT6,6778
NDUFA4L2,56901
STAC3,246329
R3HDM2,22864
ARHGAP9,64333
DDIT3,1649
DCTN2,10540
B4GALNT1,2583
AGAP2,116986
CDK4,1019
CYP27B1,1594
METTL1,4234
AVIL,10677
CTDSP2,10106
LRIG3,121227
FAM19A2,338811
C12orf61,283416
PPM1H,57460
AVPR1A,552
DPY19L2,283417
C12orf66,144577
GNS,2799
WIF1,11197
RPSAP52,204010
LLPH,84298
TMBIM4,51643
IFNG,3458
IL26,55801
IL22,50616
MDM1,56890
CPM,1368
BEST3,144453
LRRC10,376132
PTPRB,5787
PTPRR,5801
TSPAN8,7103
ZFC3H1,196441
KCNC2,3747
CAPS2,84698
KRR1,11103
PHLDA1,22822
NAP1L1,4673
BBS10,79738
OSBPL8,114882
CSRP2,1466
E2F7,144455
PAWR,5074
PPP1R12A,4659
LIN7A,8825
PPFIA2,8499
CCDC59,29080
SLC6A15,55117
RASSF9,9182
MGAT4C,25834
MKRN9P,400058
C12orf50,160419
CEP290,80184
KITLG,4254
DUSP6,1848
POC1B,282809
GALNT4,8693
ATP2B1,490
C12orf12,196477
EPYC,1833
KERA,11081
LUM,4060
DCN,1634
BTG1,694
EEA1,8411
UBE2N,7334
CCDC41,51134
TMCC3,57458
NDUFA12,55967
NR2C1,7181
FGD6,55785
USP44,84101
NTN4,59277
CCDC38,120935
HAL,3034
LTA4H,4048
CDK17,5128
IKBIP,121457
ANKS1B,56899
UHRF1BP1L,23074
GOLGA2B,55592
DEPDC4,120863
SLC5A8,160728
ARL1,400
SYCP3,50511
GNPTAB,79158
CCDC53,51019
NUP37,79023
PMCH,5367
IGF1,3479
PAH,5053
C12orf42,374470
NT5DC3,51559
GLT8D2,83468
NFYB,4801
SLC41A2,84102
APPL2,55198
NUAK1,9891
CKAP4,10970
MTERFD3,80298
CRY1,1407
PRDM4,11108
CMKLR1,1240
SART3,9733
TMEM119,338773
SELPLG,6404
CORO1C,23603
SSH1,54434
ALKBH2,121642
FOXN4,121643
KCTD10,83892
MMAB,326625
MGC14436,84983
TRPV4,59341
GLTP,51228
GIT2,9815
C12orf76,400073
ARPC3,10094
GPN3,51184
VPS29,51699
PPTC7,160760
HVCN1,84329
PPP1CC,5501
MYL2,4633
FAM109A,144717
ATXN2,6311
BRAP,8315
C12orf47,51275
TMEM116,89894
NAA25,80018
C12orf51,283450
RPL6,6128
RASAL1,8437
DDX54,79039
IQCD,115811
SLC24A6,80024
SDS,10993
LHX5,64211
RBM19,9904
TBX5,6910
TBX3,6926
MED13L,23389
C12orf49,79794
HRK,8739
TESC,54997
FBXO21,23014
NOS1,4842
KSR2,283455
WSB2,55884
VSIG10,54621
TAOK3,51347
CIT,11113
RAB35,11021
RPLP0,6175
PXN,5829
PXN,5829
PLA2G1B,5319
MSI1,4440
TRIAP1,51499
SRSF9,8683
POP5,51367
SPPL3,121665
NCRNA00262,283460
C12orf43,64897
OASL,8638
CAMKK2,10645
ANAPC5,51433
KDM2B,84678
MORN3,283385
TMEM120B,144404
LOC338799,338799
HPD,3242
IL31,386653
DIABLO,56616
VPS33A,65082
CLIP1,6249
ZCCHC8,55596
RSRC2,65117
GPR81,27198
GPR109A,338442
GPR109B,8843
VPS37B,79720
ABCB9,23457
PITPNM2,57605
MPHOSPH9,10198
CDK2AP1,8099
SBNO1,55206
RILPL2,196383
EIF2B1,1967
CCDC92,80212
NCOR2,9612
SCARB1,949
UBC,7316
DHX37,57647
SLC15A4,121260
TMEM132D,121256
RIMBP2,23504
STX2,2054
DDX51,317781
GALNT9,50614
POLE,5426
GOLGA3,2802
CHFR,55743
ZNF605,100289635
MPHOSPH8,54737
ZMYM2,7750
IFT88,8100
IL17D,53342
SAP18,10284
MRP63,78988
FGF9,2254
SGCG,6445
TNFRSF19,55504
SPATA13,221178
C1QTNF9,338872
ATP12A,479
RNF17,56163
RNF17,56163
PABPC3,5042
NUPL1,9818
ATP8A2,51761
CDK8,1024
WASF3,10810
RPL21,6144
RASL11A,387496
GTF3A,2971
POLR1D,51082
GSX1,219409
PDX1,3651
PAN3,255967
POMP,51371
MTUS2,23281
PRDX2,7001
USPL1,10208
ALOX5AP,241
C13orf33,84935
C13orf26,122046
B3GALTL,145173
RXFP2,122042
EEF1DP3,196549
FRY,10129
BRCA2,675
PDS5B,23047
KL,9365
RFC3,5983
NBEA,26960
CCNA1,8900
C13orf36,400120
RFXAP,5994
EXOSC8,11340
UFM1,51569
FREM2,341640
COG6,57511
SLC25A15,10166
WBP4,11193
NAA16,79612
C13orf15,28984
DGKH,160851
AKAP11,11215
TNFSF11,8600
C13orf30,144809
DNAJC15,29103
C13orf31,144811
SERP2,387923
KIAA1704,55425
GTF2F2,2963
COG3,83548
SPERT,220082
LRCH1,23143
NUDT15,55270
ITM2B,9445
RB1,5925
CYSLTR2,57105
FNDC3A,22862
MLNR,2862
CDADC1,81602
SETDB2,83852
PHF11,51131
ARL11,115761
TRIM13,10206
KCNRG,283518
DLEU1,10301
ST13P4,145165
RNASEH2B,79621
FAM124A,220108
WDFY2,115825
CCDC70,83446
ALG11,440138
CKAP2,26586
SUGT1,10910
OLFM4,10562
PRR20A,122183
PRR20A,122183
PRR20A,122183
PRR20A,122183
PRR20A,122183
PCDH17,27253
TDRD3,81550
C13orf34,79866
PIBF1,10464
KLF5,688
UCHL3,7347
LMO7,4008
BTF3P11,690
CLN5,1203
SCEL,8796
SLAIN1,122060
NDFIP2,54602
SLITRK5,26050
MIR17HG,407975
GPC5,2262
GPC6,10082
GPR180,160897
CLDN10,9071
DNAJC3,5611
HS6ST3,266722
MBNL2,10150
RAP2A,5911
IPO5,3843
FARP1,10160
UBAC2,337867
LOC100132099,100132099
TM9SF2,9375
CLYBL,171425
ZIC2,7546
PCCA,5095
ITGBL1,9358
TPP2,7174
BIVM,54841
ERCC5,2073
DAOA,267012
ABHD13,84945
TNFSF13B,10673
COL4A2,1284
CARKD,55739
ING1,3621
ARHGEF7,8874
C13orf16,121793
SOX1,6656
C13orf28,122258
C13orf35,400165
MCF2L,23263
F7,2155
F10,2159
PROZ,8858
CUL4A,8451
LAMP1,3916
TMCO3,55002
TFDP1,7027
GAS6,2621
ZNF828,283489
CDC16,8881
UPF3A,65110
TUBA3C,7278
TPTE2,93492
PSPC1,55269
ZMYM5,9205
GJA3,2700
GJB2,2706
GJB6,10804
CRYL1,51084
N6AMT2,221143
XPO4,64328
LATS2,26524
SKA3,221150
ZDHHC20,253832
ZDHHC20,253832
EFHA1,221154
SACS,26278
MIPEP,4285
FLJ46358,400110
PARP4,143
CENPJ,55835
FAM123A,219287
MTMR6,9107
SHISA2,387914
RNF6,6049
GPR12,2835
USP12,219333
MTIF3,219402
LNX2,222484
CDX2,1045
FLT3,2322
FLT1,2321
SLC46A3,283537
LOC728437,728437
SLC7A1,6541
OK/SW-CL.58,100131766
UBL3,5412
KATNAL1,84056
HMGB1,3146
HSPH1,10808
N4BP2L1,90634
N4BP2L2,10443
STARD13,90627
MAB21L1,4081
DCLK1,9201
SOHLH2,54937
C13orf38,728591
SPG20,23111
SMAD9,4093
ALG5,29880
FAM48A,55578
CSNK1A1L,122011
POSTN,10631
TRPC4,7223
STOML3,161003
C13orf23,80209
LHFP,10186
LOC445341,445341
LOC646982,646982
FOXO1,2308
MRPS31,10240
SUGT1P3,283507
ELF1,1997
KBTBD6,89890
KBTBD7,84078
MTRF1,9617
EPSTI1,94240
ENOX1,55068
CCDC122,160857
MGC5590,79024
TSC22D1,8848
NUFIP1,26747
KCTD4,386618
TPT1,7178
FAM194B,220081
SIAH3,283514
ZC3H13,23091
CPB2,1361
LCP1,3936
C13orf18,80183
ESD,2098
HTR2A,3356
SUCLA2,8803
MED4,29079
LPAR6,10161
RCBTB2,1102
CAB39L,81617
RCBTB1,55213
EBPL,84650
KPNA3,3839
C13orf1,57213
DLEU2,8847
DLEU7,220107
GUCY1B2,2974
INTS6,26512
DHRS12,79758
NCRNA00282,283521
CTAGE3P,220112
ATP7B,540
NEK5,341676
NEK3,4752
TPTE2P2,644623
VPS36,51028
LECT1,11061
PCDH8,5100
DIAPH3,81624
PCDH20,64881
OR7E156P,283491
PCDH9,5101
KLHL1,57626
DACH1,1602
DIS3,22894
FABP5,2171
KLF12,11278
TBC1D4,9882
COMMD6,170622
KCTD12,115207
FBXL3,26224
MYCBP2,23077
EDNRB,1910
POU4F1,5457
RNF219,79596
RBM26,64062
SPRY2,10253
SLITRK1,114798
SLITRK6,84189
DCT,1638
TGDS,23483
SOX21,11166
ABCC4,10257
DZIP1,22873
UGGT2,55757
OXGR1,27199
RNF113B,140432
STK24,8428
SLC15A1,6564
DOCK9,23348
GPR18,2841
GPR183,1880
ZIC5,85416
A2LD1,87769
TMTC4,84899
NALCN,259232
FGF14,2259
C13orf27,93081
KDELC1,79070
SLC10A2,6555
DAOA,267012
EFNB2,1948
ARGLU1,55082
LIG4,3981
IRS2,8660
COL4A1,1282
RAB20,55647
CARS2,79587
C13orf29,283487
ANKRD10,55608
TUBGCP3,10426
PCID2,55795
PCID2,55795
GRTP1,79774
DKFZp451A211,400169
ADPRHL1,113622
DCUN1D2,55208
ATP4B,496
FAM70B,348013
RASA3,22821
OR4N2,390429
OR4K1,79544
OR4L1,122742
OR4K17,390436
OR4N5,390437
OR11H6,122748
OR11H4,390442
PARP2,10038
APEX1,328
PNP,4860
ANG,283
EDDM3A,10876
EDDM3B,64184
RNASE6,6039
RNASE3,6037
RNASE2,6036
METT11D1,64745
SLC39A2,29986
TPPP2,122664
RNASE7,84659
RNASE8,122665
ARHGEF40,55701
LOC554207,554207
RPGRIP1,57096
TOX4,9878
TRAJ17,28738
OR4E2,26686
TRAV8-3,28683
ABHD4,63874
OXA1L,5018
MRPL52,122704
MMP14,4323
LRP10,26020
REM2,161253
ACIN1,22985
BCL2L2,599
PABPN1,8106
IL25,64806
CMTM5,116173
NGDN,25983
THTPA,79178
DHRS2,10202
DHRS4,10901
LRRC16B,90668
CPNE6,9362
PCK2,5106
DCAF11,80344
FITM1,161247
PSME1,5720
RNF31,55072
IRF9,10379
REC8,9985
TSSK4,283629
GMPR2,51292
C14orf21,161424
LTB4R2,56413
NFATC4,4776
NYNRIN,57523
KHNYN,23351
FOXG1,2290
G2E3,55632
SCFD1,23256
COCH,1690
AP4S1,11154
NUBPL,80224
ARHGAP5,394
AKAP6,9472
NPAS3,64067
SRP54,6729
FAM177A1,283635
KIAA0391,9692
PSMA6,5687
INSM2,84684
BRMS1L,84312
DPPA3,359787
FLJ42220,400207
PAX9,5083
MIPOL1,145282
SSTR1,6751
SIP1,8487
PNN,5411
MIA2,117153
CTAGE5,4253
LRFN5,145581
FAM179B,23116
PRPF39,55015
FANCM,57697
PPIL5,122769
MGAT2,4247
KLHDC1,122773
KLHDC2,23588
ARF6,382
ATP5S,27109
ATL1,51062
ABHD12B,145447
TMX1,81542
FRMD6,122786
GNG2,54331
C14orf166,51637
PTGDR,5729
PTGER2,5732
PSMC6,5706
STYX,6815
CDKN3,1033
CGRRF1,10668
SAMD4A,23034
SOCS4,122809
MAPK1IP1L,93487
LGALS3,3958
FBXO34,55030
CHMP4B,128866
KTN1,3895
RPL13AP3,645683
PELI2,57161
C14orf101,54916
MUDENG,55745
PSMA3,5684
ACTR10,55860
ARID4A,5926
TOMM20L,387990
KIAA0586,9786
DACT1,51339
DAAM1,23002
JKAMP,51528
LRRC9,341883
C14orf135,64430
PPM1A,5494
SIX6,4990
MNAT1,4331
SLC38A6,145389
PRKCH,5583
HIF1A,3091
SNAPC1,6617
SYT16,83851
RHOJ,57381
SYNE2,23224
MTHFD1,4522
AKAP5,9495
ZBTB1,22890
HSPA2,3306
C14orf50,145376
CHURC1,91612
FNTB,2342
FUT8,2530
NCRNA00238,440184
GPHN,10243
FAM71D,161142
MPP5,64398
EIF2S1,1965
ARG2,384
RDH12,145226
RAD51L1,5890
EXD2,55218
SLC39A9,55334
KIAA0247,9766
SRSF5,6430
SMOC1,64093
ADAM21,8747
PCNX,22990
SIPA1L1,26037
RGS6,9628
DCAF4,26094
RBM25,58517
PSEN1,5663
PAPLN,89932
C14orf169,79697
ACOT2,10965
ACOT4,122970
DNAL1,83544
PTGR2,145482
ZNF410,57862
COQ6,51004
C14orf45,80127
VSX2,338917
VRTN,55237
ISCA2,122961
FCF1,51077
YLPM1,56252
DLST,1743
EIF2B2,8892
FAM164C,79696
FOS,2353
JDP2,122953
BATF,10538
FLVCR2,55640
TTLL5,23093
C14orf179,112752
C14orf118,55668
ESRRB,2103
VASH1,22846
C14orf166B,145497
KIAA1737,85457
GSTZ1,2954
AHSA1,10598
C14orf156,81892
C14orf178,283579
ADCK1,57143
NRXN3,9369
TSHR,7253
FLRT2,23768
GPR65,8477
SPATA7,55812
ZC3H14,79882
TTC8,123016
PRO1768,29018
TDP1,55775
KCNK13,56659
PSMC1,5700
CALM1,801
C14orf159,80017
TRIP11,9321
CPSF2,53981
SLC24A4,123041
RIN3,79890
GOLGA5,9950
CHGA,1113
UBR7,55148
KIAA1409,57578
COX8C,341947
FAM181A,90050
C14orf48,256369
OTUB2,78990
IFI27L1,122509
IFI27,3429
PPP4R4,57718
SERPINA4,5267
SERPINA5,5104
SERPINA3,12
SERPINA13,388007
FLJ45244,400242
GLRX5,51218
TCL1B,9623
C14orf132,56967
BDKRB2,624
BDKRB1,623
C14orf129,51527
AK7,122481
PAPOLA,10914
VRK1,7443
C14orf177,283598
CCNK,8812
HHIPL1,84439
CYP46A1,10858
EML1,2009
EVL,51466
YY1,7528
SLC25A47,283600
WDR25,79446
DLK1,8788
FLJ41170,440200
DIO3,1735
PPP2R5C,5527
DYNC1H1,1778
WDR20,91833
ZNF839,55778
TECPR2,9895
RCOR1,23186
TRAF3,7187
AMN,81693
TNFAIP2,7127
EIF5,1983
MARK3,4140
TRMT61A,115708
C14orf153,84334
KLC1,3831
ZFYVE21,79038
TDRD9,122402
KIF26A,26153
INF2,64423
INF2,64423
ADSSL1,122622
SIVA1,10572
MGC23270,196872
KIAA0284,283638
PLD4,122618
C14orf79,122616
BTBD6,90135
PACS2,23241
MTA1,9112
CRIP2,1397
CRIP1,1396
C14orf80,283643
TMEM121,80757
KIAA0125,9834
KIAA0125,9834
OR4K14,122740
OR4K13,390433
TTC5,91875
CCNB1IP1,57820
TEP1,7011
OSGEP,55644
TMEM55B,90809
GAFA1,100131227
RNASE9,390443
RNASE11,122651
OR6S1,341799
RNASE1,6035
NDRG2,57447
ZNF219,51222
OR5AU1,390445
CHD8,57680
SUPT16H,11198
RAB2B,84932
METTL3,56339
SALL2,6297
DAD1,1603
SLC7A7,9056
RBM23,55147
PRMT5,10419
HAUS4,54930
JUB,84962
C14orf93,60686
PSMB5,5693
CDH24,64403
ACIN1,22985
CEBPE,1053
SLC7A8,23428
PPP1R3E,90673
SLC22A17,51310
EFS,10278
MYH6,4624
MYH7,4625
ZFHX2,85446
AP1G2,8906
JPH4,84502
NRL,4901
FAM158A,51016
PSME2,5721
IPO4,79711
TM9SF1,10548
CHMP4A,29082
MDP1,145553
NEDD8,4738
TINF2,26277
TGM1,7051
RABGGTA,5875
DHRS1,115817
CIDEB,27141
ADCY4,196883
RIPK3,11035
CBLN3,643866
KHNYN,23351
CMA1,1215
CTSG,1511
GZMH,2999
GZMB,3002
STXBP6,29091
NOVA1,4857
PRKD1,5587
STRN3,29966
HECTD1,25831
HEATR5A,25938
C14orf126,112487
C14orf128,84837
EGLN3,112399
C14orf147,171546
EAPP,55837
SNX6,58533
CFL2,1073
BAZ1A,11177
PPP2R3C,55012
NFKBIA,4792
RALGAPA1,253959
MBIP,51562
NKX2-1,7080
NKX2-8,26257
SLC25A21,89874
FOXA1,3169
CLEC14A,161198
SEC23A,10484
TRAPPC6B,122553
FBXO33,254170
FSCB,84075
KLHL28,54813
FKBP3,2287
C14orf106,55320
RPL10L,140801
MDGA2,161357
RPS29,6235
RPL36AL,6166
C14orf104,55172
POLE2,5427
SDCCAG1,9147
C14orf138,79609
SOS2,6655
L2HGDH,79944
CDKL1,8814
MAP4K5,11183
SAV1,60485
NIN,51199
PYGL,5836
TRIM9,114088
NID2,22795
ERO1L,30001
GNPNAT1,64841
FERMT2,10979
DDHD1,80821
BMP4,652
CNIH,10175
GMFB,2764
GCH1,2643
WDHD1,11169
DLGAP5,9787
ATG14,22863
TBPL2,387332
OTX2,5015
EXOC5,10640
C14orf105,55195
C14orf37,145407
TIMM9,26520
GPR135,64582
C14orf149,112849
RTN1,6252
DHRS7,51635
C14orf39,317761
SIX1,6495
SIX4,51804
TRMT5,57570
KCNH5,27133
GPHB5,122876
PPP2R5E,5529
WDR89,112840
SGPP1,81537
ESR2,2100
ZBTB25,7597
SPTB,6710
SPTB,6710
GPX2,2877
RAB15,376267
MAX,4149
ATP6V1D,51382
PLEK2,26499
TMEM229B,161145
PIGH,5283
VTI1B,10490
RDH11,51109
ZFYVE26,23503
ZFP36L1,677
C14orf181,400223
ACTN1,87
DCAF5,8816
ERH,2079
C14orf162,56936
SLC10A1,6554
RPL7A,6130
SLC8A3,6547
COX16,51241
SYNJ2BP,55333
ADAM20,8748
MED6,10001
MAP3K9,4293
DPF3,8110
ZFYVE1,53349
NUMB,8650
HEATR4,399671
PNMA1,9240
C14orf43,91748
COQ6,51004
ENTPD5,957
ALDH6A1,4329
ABCD4,5826
NPC2,10577
LTBP2,4053
KIAA0317,9870
RPS6KL1,83694
PGF,5228
MLH3,27030
ACYP1,97
NEK9,91754
TMED10,10972
C14orf1,11161
TGFB3,7043
ANGEL1,23357
C14orf4,64207
ZDHHC22,283576
NGB,58157
POMT2,29954
TMED8,283578
C14orf148,122945
VIPAR,63894
ISM2,145501
SPTLC2,9517
ALKBH1,8846
SNW1,22938
DIO2,1734
C14orf145,145508
C14orf145,145508
GTF2A1,2957
STON2,85439
SEL1L,6400
ENSA,2029
GALC,2581
KCNK10,54207
PTPN21,11099
EML5,161436
FOXN3,1112
C14orf143,90141
C14orf102,55051
LOC283588,283588
RPS6KA5,9252
GPR68,8111
CCDC88C,440193
SMEK1,55671
CATSPERB,79820
TC2N,123036
FBLN5,10516
TRIP11,9321
ATXN3,4287
NDUFB1,4707
LGMN,5641
ITPK1,3705
MOAP1,64112
C14orf142,84520
BTBD7,55727
PRIMA1,145270
ASB2,51676
DDX24,57062
IFI27L2,83982
SERPINA10,51156
SERPINA6,866
SERPINA1,5265
SERPINA9,327657
SERPINA12,145264
GSC,145258
DICER1,23405
CLMN,79789
C14orf139,79686
C14orf49,161176
TCL1A,8115
ATG2B,55102
BCL11B,64919
SETD3,84193
CCDC85C,317762
DEGS2,123099
SLC25A29,123096
WARS,7453
BEGAIN,57596
DIO3-OS,64150
HSP90AA1,3320
RAGE,5891
CINP,51550
ANKRD9,122416
CDC42BPB,9578
CKB,1152
BAG5,9529
XRCC3,7517
PPP1R13B,23368
C14orf2,9556
TMEM179,388021
AKT1,207
AHNAK2,113146
CDCA4,55038
GPR132,29933
JAG2,3714
NUDT14,256281
BRF1,2972
ADAM6,8755
IGHV5-78,28387
IGHV7-81,28378
OR4M2,390538
OR4N4,283694
GOLGA6L1,283767
TUBGCP5,114791
